wkt_geom,FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,IST_YMD,SAA_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,GIS_IDN,FTC_CDE,CLS_YMD,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,FNS_YMD,WTP_CDE,RMK_TXT,BEG_YMD,PIP_TYPE,PIP_TYPE_VALID
"MultiLineString ((1099848.52827860997058451 1767048.19398877001367509, 1099848.28967880993150175 1767062.11246249009855092, 1099848.26432575006037951 1767063.77676109992899001, 1099848.15316229010932148 1767071.00879354006610811, 1099848.12886715005151927 1767071.26187445991672575))",SA001,37763,2723063000,35803045,54000,1992-01-01,SA005,13,25,23.08,,0,0,20119006912.0,1,25-STS-92,IQT903,37763,SA005,,B,480,520,P0,0.8,1992-01-01,SS00201,,1992-01-01,STS,True
"MultiLineString ((1099347.258190399967134 1767394.64992920006625354, 1099344.3748286000918597 1767393.59518889989703894, 1099263.63315550005063415 1767384.74070099997334182, 1099261.94221969996578991 1767384.72437010006979108, 1099235.67129689990542829 1767384.47070530010387301, 1099231.56757589988410473 1767384.43120050011202693, 1099208.86583983944728971 1767384.2155291207600385, 1099208.54673959990032017 1767384.21249759988859296, 1099205.98649900010786951 1767384.18815469997934997, 1099204.45116619998589158 1767384.17078769998624921, 1099202.42178680002689362 1767384.14780090004205704, 1099201.67503089993260801 1767384.13942439993843436, 1099200.49047320010140538 1767384.1264601000584662, 1099199.27787759993225336 1767384.1129530998878181, 1099172.97095460002310574 1767383.78161590010859072, 1099170.45485100010409951 1767383.75334640010260046))",SA001,308892,2723061000,35803044,54000,2004-12-01,SA005,4,150,178.0,,0,0,2004540000000.0,1,150-DTC-04,IQT903,308892,SA005,,B,243,520,P0,1.1,2004-12-01,SS00201,,2004-12-01,DTC,True
"MultiLineString ((1099118.62137320009060204 1767296.22230720007792115, 1099113.15758259990252554 1767291.63805749989114702))",SA001,144226,2723061000,35803044,54000,1989-01-01,SA005,13,25,7.0,,0,0,20119006912.0,1,25-STS-89,IQT903,144226,SA005,,B,461,520,P0,0.8,1989-01-01,SS00201,,1989-01-01,STS,True
"MultiLineString ((1099892.44541245000436902 1767111.77135931001976132, 1099892.40025842003524303 1767114.0762602100148797, 1099892.13072412996552885 1767127.63771867007017136, 1099892.04230979993008077 1767132.06562869995832443))",SA001,106354,2723063000,35803045,54000,1991-01-01,SA005,13,25,20.3,,0,0,20119006912.0,1,25-STS-91,IQT903,106354,SA005,,B,480,520,P0,0.8,1991-01-01,SS00201,,1991-01-01,STS,True
"MultiLineString ((1099915.38077691989019513 1767048.56432180991396308, 1099915.19673858000896871 1767063.69439258007332683, 1099915.16770028998143971 1767068.36016076989471912, 1099915.16278625000268221 1767069.14293459989130497))",SA001,245228,2723063000,35803045,54000,1989-01-01,SA005,13,25,20.59,,0,0,20119006912.0,1,25-STS-89,IQT903,245228,SA005,,B,480,520,P0,0.8,1989-01-01,SS00201,,1989-01-01,STS,True
"MultiLineString ((1099967.49644900998100638 1767059.1728882200550288, 1099967.49448921997100115 1767061.07261197990737855, 1099967.49233045009896159 1767064.09900697995908558, 1099967.49008486000820994 1767067.66139349993318319, 1099967.48896150989457965 1767069.64195577008649707, 1099967.48012852994725108 1767080.98683385993354023, 1099967.47391033009625971 1767089.14027567999437451, 1099967.46703013009391725 1767097.79766751988790929, 1099967.46269956999458373 1767104.38341816002503037, 1099971.33926668995991349 1767108.1728418399579823, 1099971.32979336008429527 1767108.79358568997122347, 1099971.27478399011306465 1767112.40611695009283721, 1099967.48649780009873211 1767116.07874227990396321, 1099967.37638726993463933 1767127.64202707004733384, 1099967.27336300001479685 1767138.54253235994838178, 1099967.17921486007981002 1767148.52834762004204094, 1099967.10123386001214385 1767156.80269829998724163, 1099967.06999329989776015 1767160.03364474000409245, 1099970.91761939995922148 1767163.5576323599088937, 1099972.41720806993544102 1767163.56647641002200544))",SA001,177327,2723063000,35803045,54000,1993-01-01,SA005,4,100,110.85,,0,0,20119006912.0,1,100-DTC-93,IQT903,177327,SA005,,B,480,520,P0,1.0,1993-01-01,SS00201,,1993-01-01,DTC,True
"MultiLineString ((1099390.10949370008893311 1767206.014710099902004, 1099390.17008600011467934 1767203.07546170009300113, 1099390.27811369998380542 1767197.83269899990409613, 1099390.09137009992264211 1767188.29750430001877248, 1099390.11525440006516874 1767184.6496902999933809, 1099389.95033010002225637 1767174.07356010004878044, 1099390.05440880008973181 1767165.28794639999978244, 1099389.9531058999709785 1767162.7705536000430584, 1099390.13120599999092519 1767154.16479639988392591, 1099390.17538070003502071 1767151.9858810999430716, 1099390.15005000005476177 1767143.15369899990037084, 1099390.13796070008538663 1767138.93963839998468757, 1099390.06303100008517504 1767135.99721470009535551, 1099390.0633988999761641 1767133.41669990005902946, 1099390.34554570005275309 1767118.96053789998404682, 1099390.39894620003178716 1767116.24282460007816553, 1099390.72532740002498031 1767099.47577159991487861, 1099390.96140770008787513 1767087.38751900009810925, 1099391.22189010004512966 1767074.02788170007988811, 1099391.2626394999679178 1767071.96233349991962314, 1099391.26756460010074079 1767071.71282980008982122, 1099391.27880649990402162 1767071.14329349994659424, 1099391.27880649990402162 1767071.14329349994659424, 1099391.52137720002792776 1767058.69618440000340343, 1099391.60869990009814501 1767054.21130249998532236, 1099391.63752750004641712 1767052.71202349988743663, 1099391.66397699993103743 1767051.35484750010073185))",SA001,211524,2723063100,35803045,54000,1995-01-01,SA005,10,100,154.73,,0,0,20119006912.0,1,100-PFP-95,IQT903,211524,SA005,,B,243,520,P0,1.0,1995-01-01,SS00201,,1995-01-01,PFP,True
"MultiLineString ((1099452.60742036998271942 1767088.76743625989183784, 1099455.35159829002805054 1767088.85622317995876074, 1099463.57712034997530282 1767089.11848977999761701, 1099471.92452283995226026 1767089.38557525002397597, 1099479.7333620700519532 1767089.63546529994346201, 1099482.73135048989206553 1767089.73210710007697344, 1099484.70702741993591189 1767089.79522764007560909, 1099496.77998609002679586 1767090.1811013100668788, 1099507.79264445998705924 1767090.53376890998333693))",SA001,38097,2723063100,35803045,54000,1985-01-01,SA005,5,50,55.23,,0,0,20119006912.0,1,50-EPS-85,IQT903,38097,SA005,,B,243,520,P0,0.8,1985-01-01,SS00201,,1985-01-01,EPS,True
"MultiLineString ((1099476.98047560011036694 1767136.92209319001995027, 1099462.92516197008080781 1767135.46530021005310118, 1099460.60447625000961125 1767133.9743087999522686, 1099459.79975482006557286 1767132.19336672010831535, 1099458.14562318008393049 1767126.64331414992921054, 1099454.35171829001046717 1767113.70444796001538634, 1099454.33955804002471268 1767112.53250182000920177))",SA001,316859,2723063100,35803045,54000,2005-09-02,SA005,13,40,42.0,,0,0,20119006912.0,1,40-STS-05,IQT903,316859,SA005,,B,243,520,P0,0.5,2005-09-02,SS00201,,2005-09-02,STS,True
"MultiLineString ((1099395.60929300007410347 1767057.66963479993864894, 1099396.7600420000962913 1767057.67216859990730882, 1099398.97512129996903241 1767057.70690339989960194, 1099400.43255920009687543 1767057.72910890006460249, 1099401.32887819991447031 1767058.41336399991996586, 1099401.35460039996542037 1767058.43307380005717278, 1099402.52109810011461377 1767058.45578210009261966, 1099402.52109810011461377 1767058.45578210009261966, 1099419.3110603999812156 1767058.78950270009227097, 1099431.4361455999314785 1767059.03120040008798242, 1099438.95385630009695888 1767059.18041020003147423, 1099442.2429770000744611 1767059.24572640005499125, 1099450.09361650003120303 1767059.24333729990758002, 1099450.9517858000472188 1767058.51560620008967817, 1099451.03862820006906986 1767058.44186910009011626, 1099452.10319639998488128 1767058.48785819998010993, 1099452.84611440007574856 1767058.51950459997169673, 1099453.13688539993017912 1767058.5318571999669075, 1099453.99064409988932312 1767059.32767140003852546, 1099465.59977929992601275 1767059.24962870008312166, 1099478.43426889996044338 1767059.13312570005655289, 1099482.14263650006614625 1767059.13163259997963905, 1099482.52225799998268485 1767059.14060469996184111, 1099494.02261430001817644 1767058.99258759990334511, 1099498.68240729998797178 1767058.94958000001497567, 1099510.8489359999075532 1767058.83997610001824796, 1099525.48517729993909597 1767058.72676429990679026))",SA001,99466,2723063100,35803045,54000,2002-12-21,SA005,4,80,130.77,,0,0,2003540000000.0,1,80-DTC-02,IQT903,99466,SA005,,B,243,520,P0,1.0,2002-12-21,SS00201,,2002-12-21,DTC,True
"MultiLineString ((1099240.23266429989598691 1767122.81200041994452477, 1099240.25201145000755787 1767106.2452958500944078, 1099240.26274095010012388 1767097.07203749008476734, 1099240.26628756010904908 1767094.21860785991884768, 1099240.26768477004952729 1767092.74689845996908844, 1099240.28670758008956909 1767076.13720743008889258, 1099240.28951670997776091 1767073.98466557008214295, 1099240.30533738993108273 1767059.88040236989036202, 1099240.33160394011065364 1767037.01986176008358598, 1099240.33357261004857719 1767035.37923901993781328, 1099240.35524238995276392 1767032.81005759001709521, 1099240.33788906992413104 1767031.68194052996113896, 1099240.33972898009233177 1767030.18320253002457321, 1099240.77346501010470092 1766986.15070949005894363, 1099240.20774845988489687 1766985.10611717007122934, 1099240.1941938700620085 1766984.68698670994490385, 1099240.13108841003850102 1766982.78837429010309279, 1099240.08090472989715636 1766981.28976410999894142))",SA001,142174,2723063100,35803044,54000,1997-01-01,SA005,10,80,141.71,,0,0,20119006912.0,1,80-PFP-97,IQT903,142174,SA005,,B,461,520,P0,1.0,1997-01-01,SS00201,,1997-01-01,PFP,True
"MultiLineString ((1099244.22845239005982876 1767040.33064199006184936, 1099245.3979855899233371 1767041.26928763999603689, 1099249.91590520995669067 1767044.89547016005963087, 1099257.52349922992289066 1767051.00128759001381695, 1099259.99490881990641356 1767052.98454121011309326, 1099261.84000538010150194 1767054.4653383600525558, 1099268.67777121998369694 1767059.78160012001171708, 1099272.09207077999599278 1767062.43471968010999262, 1099272.58090635994449258 1767062.8145434099715203, 1099277.18352845008485019 1767066.39300945005379617, 1099283.54803021997213364 1767071.34105707006528974, 1099286.44757798011414707 1767075.01359194004908204, 1099288.86154036992229521 1767078.07081089005805552, 1099289.84834753000177443 1767079.32161554996855557, 1099294.27255183993838727 1767083.7655080200638622, 1099296.3210948200430721 1767085.40403311001136899, 1099302.08305429993197322 1767088.90835467004217207, 1099314.8657574700191617 1767095.93376790010370314, 1099316.70905366004444659 1767096.94665414001792669, 1099318.14372641989029944 1767105.68620809004642069, 1099320.54430144000798464 1767124.70977817010134459, 1099320.91260696994140744 1767127.46012981003150344, 1099321.41886144992895424 1767131.24053429998457432, 1099321.6071409999858588 1767132.72818239009939134))",SA001,2881,2723063100,35803045,54000,1996-01-01,SA005,10,80,128.73,,0,0,20119006912.0,1,80-PFP-96,IQT903,2881,SA005,,B,461,520,P0,1.0,1996-01-01,SS00201,,1996-01-01,PFP,True
"MultiLineString ((1099170.91435290011577308 1766962.42475389991886914, 1099170.02923800004646182 1766961.06554479990154505, 1099169.21152039989829063 1766959.80930759990587831, 1099166.49765980010852218 1766955.6755884001031518, 1099163.35468170000240207 1766950.81063219998031855, 1099163.35468170000240207 1766950.81063219998031855, 1099161.61568480008281767 1766948.19550110003910959))",SA001,175860,2723061000,35803044,54000,1991-01-01,SA005,13,25,16.0,,0,0,20119006912.0,1,25-STS-91,IQT903,175860,SA005,,B,461,520,P0,0.8,1991-01-01,SS00201,,1991-01-01,STS,True
"MultiLineString ((1099395.31152092991396785 1767087.59270605002529919, 1099396.80946590006351471 1767087.64259700989350677, 1099405.92130190995521843 1767087.94233297999016941, 1099412.05912223993800581 1767088.14383000996895134, 1099415.38689439999870956 1767088.25345141999423504, 1099422.12628787010908127 1767088.47507636994123459, 1099423.8683434899430722 1767088.54654193995520473, 1099437.32595675997436047 1767088.97557010990567505, 1099439.13369184010662138 1767089.03515793010592461, 1099441.64899680996313691 1767089.11742734001018107, 1099451.12055374006740749 1767089.42962000006809831, 1099452.61958193010650575 1767089.47846078989095986))",SA001,211527,2723063100,35803045,54000,1988-01-01,SA005,4,100,57.36,,0,0,20119006912.0,1,100-DTC-88,IQT903,211527,SA005,,B,243,520,P0,1.0,1988-01-01,SS00201,,1988-01-01,DTC,True
"MultiLineString ((1099394.83043028996326029 1767135.91582661005668342, 1099396.32970379991456866 1767135.94866912998259068, 1099406.91727336007170379 1767136.17791167995892465, 1099415.88869642000645399 1767136.37251751008443534, 1099424.86216867994517088 1767136.56715481006540358))",SA001,37772,2723063100,35803045,54000,1992-01-01,SA005,10,40,30.05,,0,0,20119006912.0,1,40-PFP-92,IQT903,37772,SA005,,B,243,520,P0,0.8,1992-01-01,SS00201,,1992-01-01,PFP,True
"MultiLineString ((1099453.010058110114187 1767112.67826267005875707, 1099452.114586410112679 1767112.6556722701061517, 1099436.78026966005563736 1767112.26512615010142326, 1099434.10379322990775108 1767112.19733908004127443, 1099425.80138958990573883 1767111.97996129002422094, 1099422.77219799999147654 1767111.90979145001620054, 1099419.82584177004173398 1767111.83488540002144873, 1099416.78353641997091472 1767111.75760798994451761))",SA001,211526,2723063100,35803045,54000,1989-01-01,SA005,5,40,36.25,,0,0,20119006912.0,1,40-EPS-89,IQT903,211526,SA005,,B,243,520,P0,0.8,1989-01-01,SS00201,,1989-01-01,EPS,True
"MultiLineString ((1099391.52137724007479846 1767058.69618437997996807, 1099390.02231327001936734 1767058.65335106989368796, 1099388.31236697011627257 1767058.60433260002173483, 1099386.71814596001058817 1767056.86531387991271913, 1099372.92838275991380215 1767055.89542096992954612, 1099365.98507315991446376 1767055.40775187010876834, 1099355.26300359005108476 1767054.65353819006122649, 1099350.1288716800045222 1767054.29240767005831003, 1099345.94536143005825579 1767054.30965554993599653, 1099343.00968355010263622 1767054.32191579998470843, 1099318.85043482994660735 1767054.42489779996685684, 1099317.35069605009630322 1767054.42604635003954172, 1099301.44430818990804255 1767054.4367159700486809, 1099291.14309193007647991 1767054.44382089003920555, 1099272.00730617996305227 1767054.4582832099404186, 1099263.33977110008709133 1767054.46424637991003692, 1099261.84000538010150194 1767054.4653383600525558))",SA001,243882,2723063100,35803045,54000,1995-01-01,SA005,10,80,130.58,,0,0,20119006912.0,1,80-PFP-95,IQT903,243882,SA005,,B,461,520,P0,1.0,1995-01-01,SS00201,,1995-01-01,PFP,True
"MultiLineString ((1099249.91590520995669067 1767044.89547016005963087, 1099254.04096842999570072 1767037.8865820299834013, 1099256.24355593998916447 1767034.1447874300647527, 1099256.24975510011427104 1767028.15593746001832187, 1099256.50790936988778412 1767026.95911314990371466, 1099258.11821295996196568 1767019.50698682991787791, 1099258.33867756999097764 1767018.48847237997688353))",SA001,210427,2723063100,35803044,54000,1992-01-01,SA005,10,40,28.36,,0,0,20119006912.0,1,40-PFP-92,IQT903,210427,SA005,,B,461,520,P0,0.8,1992-01-01,SS00201,,1992-01-01,PFP,True
"MultiLineString ((1099320.65658503002487123 1767050.84605104988440871, 1099320.58143283007666469 1767049.34815204003825784, 1099320.17124563991092145 1767041.16236681002192199, 1099320.08064535004086792 1767039.36136670992709696, 1099319.52237699995748699 1767028.22877895995043218, 1099319.45111507992260158 1767026.80297796009108424, 1099316.14197553996928036 1767016.01948610995896161, 1099315.64757571998052299 1767014.4092554000671953, 1099313.07569398009218276 1767006.02857828000560403, 1099312.00029820995405316 1767002.52382819005288184, 1099310.20761652011424303 1766996.67951256991364062, 1099308.54731997009366751 1766991.271255660103634, 1099307.7729207999072969 1766988.74583279993385077, 1099306.85279435990378261 1766985.74638674990274012, 1099305.59064279007725418 1766981.6348949100356549, 1099304.8962283399887383 1766979.37271600007079542))",SA001,2882,2723063100,35803045,54000,1995-01-01,SA005,10,80,73.71,,0,0,20119006912.0,1,80-PFP-95,IQT903,2882,SA005,,B,461,520,P0,1.0,1995-01-01,SS00201,,1995-01-01,PFP,True
"MultiLineString ((1099394.79982380010187626 1767138.97381170000880957, 1099396.29925070004537702 1767138.99666219996288419, 1099409.97163809998892248 1767139.20389120001345873, 1099413.27631739992648363 1767139.25420289998874068, 1099423.244215999962762 1767139.40602110000327229, 1099438.87283109989948571 1767139.64311329997144639, 1099440.93770112283527851 1767139.67454330809414387))",SA001,37773,2723063100,35803045,54000,1992-01-01,SA005,10,40,46.0,,0,0,20119006912.0,1,40-PFP-92,IQT903,37773,SA005,,B,243,520,P0,0.8,1992-01-01,SS00201,,1992-01-01,PFP,True
"MultiLineString ((1099453.010058110114187 1767112.67826267005875707, 1099453.00677797989919782 1767112.50423672003671527, 1099452.83777978993020952 1767102.45847511989995837, 1099452.61958193010650575 1767089.47846078989095986, 1099452.60742036998271942 1767088.76743625989183784, 1099452.43729907996021211 1767078.6685972900595516, 1099452.25740035995841026 1767068.03075274010188878, 1099452.11645370000042021 1767059.62310012988746166, 1099452.1034922800026834 1767058.51795821008272469, 1099452.10319635993801057 1767058.4878581699449569))",SA001,220414,2723063100,35803045,54000,1986-01-01,SA005,4,80,54.21,,0,0,20119006912.0,1,80-DTC-86,IQT903,220414,SA005,,B,243,520,P0,1.0,1986-01-01,SS00201,,1986-01-01,DTC,True
